Headline,Actual Tag,Predicted Tag
VIDEO:જુઓ દમદાર ડાઇલોગ્સથી ભરપૂર સલમાનની 'રેસ-3'નું ટ્રેલર,Entertainment,Entertainment
"ઈન્ડીગોએ શરૂ કરી 10 લાખ ટિકિટનો Sale, માત્ર રૂ. 999માં કરો હવાઈ સફર",Business,Business
"જ્યારે બેન્કો આડેધડ લોન આપી રહી હતી, ત્યારે બીજે જોઈ રહી હતી RBI: જેટલી",Business,Entertainment
"ફિલ્મ '83'માં જાણીતા યુ-ટ્યૂબરની એન્ટ્રી, આ ક્રિકેટરનું ભજવશે પાત્ર",Entertainment,Entertainment
રવિવારે પેટ્રોલમાં 24 પૈસા અને ડીઝલમાં 18 પૈસામાં થયો ભાવ ઘટાડો,Business,Business
"આ છે દુનિયાની સૌથી પૈસાદાર મહિલા, રોજની કમાણી છે 982 કરોડ",Business,Tech
"માર્ચમાં SBIની 29 શાખામાં શરૂ થશે આ ખાસ સ્કીમ, જાણો એના વિશે",Business,Business
"સસ્તામાં હવાઈ મુસાફરી કરવાની સૌથી સારી તક, શરૂ થશે આ ખાસ ફ્લાઈટ્સ",Business,Business
"ઈન્ટરનેટ પર VIRAL થઈ રહી છે બીમાર ઈરફાન ખાનની તસવીર, જાણો સત્ય શું છે?",Entertainment,Business
"સોનમ કપૂરનો સ્ટાઇલિશ લૂક બહેન રેહાએ કર્યો શેર, જુઓ તસવીરો",Entertainment,Entertainment
સ્પિલટ્સવિલાની આ કન્ટેસ્ટન્ટે બીચ પર કરાવ્યું હોટ ફોટોશૂટ,Entertainment,Entertainment
"ટ્રંપને ભારતનો વળતો જવાબ, અમેરિકન ઉત્પાદન પર વધારી ઈમ્પોર્ટ ડ્યુટી",Business,Business
"ટ્રેનના ભોજનમાં  IRCTC કરી રહી છે મોટો બદલાવ, 15 જુલાઇથી મળશે નવું મેનુ",Business,Business
"માહી મિલ્કનું ડીજીટલ ક્ષેત્રે પગરણઃ ફિલ્ડ સ્ટાફ કરશે ટેબ્લેટમાં જ કામગીરી,પેપરનો થશે બચાવ",Business,Business
શું તમે નકલી Map એપ્લિકેશનનો ઉપયોગ તો નથી કરી રહ્યાં ને?,Tech,Tech
જ્યારે આખા બોલિવૂડે શ્લોકા-આકાશ અંબાણીની પાર્ટીમાં સ્ટેજ પર લગાવ્યા ઠુમકા!,Entertainment,Entertainment
"Toyotaએ ભારતમા લોન્ચ કરી Yaris સિડાન, કિમત 8.75 લાખ રૂપિયા",Business,Tech
Paytm માંથી તમારું આધાર કાર્ડ આ રીતે ડી-લિંક કરો,Business,Business
"SBI ગ્રાહકો માટે ખુશખબર,  ATM પર અનલિમિટેડ ટ્રાન્જેક્શન ફ્રી મળી શકે!",Business,Business
ગાડીના વીમો વેચવા એજન્ટ તમારી સાથે છેતરપિંડી તો નથી કરી રહ્યાં ને ?,Tech,Business
ફરી આવ્યો રિલાયન્સ ફ્રેશ અને રિલાયન્સ સ્માર્ટનો ‘ફૂલ પૈસા વસૂલ સેલ’,Business,Business
"રણબીર કપૂર પર ભાડવાતે કર્યો કેસ, માંગ્યા 50 લાખ રૂપિયા",Entertainment,Entertainment
"SBI ગ્રાહક થઈ જાઓ સાવધાન, ટૂંક સમયમાં બંધ થવાનું છે આપનું ડેબિટ કાર્ડ!",Business,Business
બ્લેક આઉટફીટમાં આકર્ષક લાગી રહી છે દબંગ ગર્લ સોનાક્ષી સિન્હા,Entertainment,Entertainment
"17 વર્ષ બાદ ફરી આવશે 'ચાંદની બાર', આ છે કારણ",Entertainment,Business
વાઇબ્રન્ટ ગુજરાત સમિટઃશિક્ષણ ક્ષેત્રે 50 કરોડથી લઇ 1500 કરોડ સુધીના થશે MOU,Business,Business
#YearEnder2018: સાસ-બહુનાં ડ્રામાની જગ્યા લીધી આ વેબસિરીઝે,Entertainment,Business
Video : બાહુબલીમાં નજરે પડનાર એક્ટ્રેસે કર્યો એવો બેલે ડાન્સ કે થઈ ગયો વાયરલ,Entertainment,Entertainment
"જાટ આંદોલન અસરઃ સુરતનો ટ્રાન્સપોર્ટ વ્યવહાર ઠપ,3દિવસથી બુકિંગ બંધ",Business,Business
"ભોજપુરી અભિનેત્રીના ડાન્સે મચાવી ધૂમ, 2 કરોડ લોકોએ જોયો Video",Entertainment,Entertainment
"iPhoneમાં આવી ભૂલ, કોલ રિસીવ કર્યા વગર પણ લોકો સાંભળી રહ્યાં છે વાતો",Tech,Tech
"16 મેના દિવસે લોન્ચ માટે તૈયાર છે OnePlus 6, આ છે ખાસ ફિચર્સ",Tech,Tech
જ્યારે જેકી શ્રોફે લખનઉમાં જાતે રસ્તા પર ઉતરી ટ્રાફિક કર્યો ક્લિયર,Entertainment,Entertainment
શું તમે જાણો છો કે Whatsapp પર સૌથી વધુ વાત કોની સાથે કરો છો? નહીં તો જાણો,Tech,Tech
"Controversy : તનુશ્રી અને નાના વિવાદ પર રણવીર-દીપિકાએનું રિએક્શન, જાણો શું બોલ્યા",Entertainment,Entertainment
ખુશખબર! હવે  WhatsApp એકાઉન્ટથી ચાલશે ફેસબૂક અને ઇન્સ્ટાગ્રામ,Tech,Tech
"દૂધ અસલી છે કે નકલી સ્માર્ટફોનથી પડી જશે ખબર, જાણો કેવી રીતે",Tech,Tech
"વીજ કાપ કરવા પર કંપનીઓ પર લાગી શકે છે દંડ, બતાવવું પડશે કારણ",Tech,Business
'Gandii Baat 2' ફેમ અન્વેષીએ શેર કર્યો બોલ્ડ અવતાર,Entertainment,Entertainment
ત્રણ મહિના પછી અરૂણ જેટલીએ સંભાળ્યો નાણા મંત્રાલયનો કાર્યભાર,Business,Business
સુશાંત સિંહ રાજપૂતને ડેટ કરી રહી છે સારા અલી ખાન?,Entertainment,Entertainment
રેલવેમાં તત્કાલ ટિકિટના બુકિંગ સાથે જોડાયેલી આ આઠ વાતો જાણવી જરૂરી,Business,Tech
શિલ્પા શેટ્ટીના આ ડ્રેસની કિંમત જાણીને ઉડી જશે હોશ,Entertainment,Entertainment
"આયુષ્માને ખોલી ભૂમિની પોલ, એક ક્લાક પણ સેક્સ વગર નથી રહી શકતી તે!",Entertainment,Business
Video: Manikarnikaની સફળતા બાદ કંગના બરફમાં જોહર બતાવતી આવી નજર,Entertainment,Business
"ટૂંક સમયમાં દોડશે ભારતમાં પહેલી સેમી હાઇ સ્પીડ ટ્રેન, હશે શાનદાર ફિચર્સ",Business,Tech
